"Iteration","Cd-Pressure ALL: Cd-Pressure ALL","Cd-Pressure HEAD-UP: Cd-Pressure HEAD-UP","Cd-Pressure HEAD-NOSE: Cd-Pressure HEAD-NOSE","Cd-Pressure HEAD-DOWN: Cd-Pressure HEAD-DOWN","Cd-Pressure HEAD-REST: Cd-Pressure HEAD-REST","Cd-Pressure MIDDLE: Cd-Pressure MIDDLE","Cd-Pressure TAIL-UP: Cd-Pressure TAIL-UP","Cd-Pressure TAIL-NOSE: Cd-Pressure TAIL-NOSE","Cd-Pressure TAIL-DOWN: Cd-Pressure TAIL-DOWN","Cd-Pressure TAIL-REST: Cd-Pressure TAIL-REST","Cd-Shear ALL: Cd-Shear ALL","Cd-Shear HEAD-UP: Cd-Shear HEAD-UP","Cd-Shear HEAD-NOSE: Cd-Shear HEAD-NOSE","Cd-Shear HEAD-DOWN: Cd-Shear HEAD-DOWN","Cd-Shear HEAD-REST: Cd-Shear HEAD-REST","Cd-Shear MIDDLE: Cd-Shear MIDDLE","Cd-Shear TAIL-UP: Cd-Shear TAIL-UP","Cd-Shear TAIL-NOSE: Cd-Shear TAIL-NOSE","Cd-Shear TAIL-DOWN: Cd-Shear TAIL-DOWN","Cd-Shear TAIL-REST: Cd-Shear TAIL-REST"
120.0,0.027589341359573225,-0.008166257845379632,0.04427122043459976,0.006210799660206101,-0.031431769066862736,7.269701872084516E-4,0.010769610212947728,-0.03084560013315191,0.00564526655498691,0.030409101355018554,0.12372409604793974,0.004014552389818519,8.091325657820802E-4,0.005887434409232423,0.007859062285493892,0.08536827555885529,0.004140224197299097,3.0320742002609187E-4,0.006567743771333547,0.008774463450098807
121.0,0.02757970454578352,-0.008167352831488013,0.044270086159214565,0.006209660116667825,-0.031430334817328785,7.261437604097941E-4,0.010786240514246342,-0.030828451365168305,0.005600714548399196,0.030412998460830898,0.12377378671380804,0.004017108494161882,8.091103099690418E-4,0.005886485763147853,0.00785815209859508,0.08541163425759143,0.004143441878426245,3.0336381465316254E-4,0.0065659269528292406,0.008778563144434114
122.0,0.02756441025126727,-0.008168306634563612,0.044268568935603436,0.006208180888838367,-0.03142852932344856,7.253331529589497E-4,0.010805327329459878,-0.030810940356178207,0.005549814684997269,0.03041496157359975,0.12381891428126601,0.004019560282982162,8.090874466600514E-4,0.005885342126716343,0.007857209887881278,0.08545140385616709,0.004146468124852751,3.0352065528816476E-4,0.00656410465058418,0.008782217250133978
123.0,0.027554843138465485,-0.00816971751536193,0.04426666781245667,0.006206916771006578,-0.03142627208368369,7.245778369155182E-4,0.010830966753498964,-0.03079015473945188,0.005493703100741733,0.030418155202343523,0.12385954019174138,0.004021912165342797,8.090631129706569E-4,0.00588402047983382,0.007856241467881254,0.08548759118020256,0.00414930438165792,3.036940200682152E-4,0.0065622745257457845,0.008785438858038378
124.0,0.02753949959521949,-0.008170469542017765,0.04426576123037106,0.006205799092570062,-0.03142471134948862,7.237576762670739E-4,0.010845941120301118,-0.03077669774333237,0.005452123409847017,0.030417995700701903,0.12389568168360648,0.004024162987707051,8.090368041310232E-4,0.005882528851171814,0.007855244485271851,0.08552020142159854,0.00415195395876237,3.0387641781671007E-4,0.006560431388856099,0.008788245368291042
125.0,0.027527647201465097,-0.00817080784518176,0.04426486407850401,0.00620455633546353,-0.03142239500362447,7.229606928259529E-4,0.010863042433340981,-0.03076201373161698,0.005410981441995033,0.030416458799758798,0.1239273457401869,0.004026309778603492,8.090090912359345E-4,0.00588087212708789,0.007854213680072338,0.08554928525683213,0.0041544134661241116,3.040380653279381E-4,0.006558567399190316,0.008790636875712755
126.0,0.027513937737172547,-0.008171380908575693,0.04426388079095344,0.006203378178639492,-0.03142028387736257,7.221721360938345E-4,0.010878974560768521,-0.030748140481759764,0.005372713119868456,0.03041262421854683,0.1239546190498237,0.004028357567948846,8.089791841587416E-4,0.005879068358383683,0.007853155157896882,0.08557486381271776,0.004156685289712294,3.042030192371828E-4,0.0065566802847296275,0.008792626375038682
127.0,0.02751069489115048,-0.008171943290294402,0.04426288588733283,0.006202102751244466,-0.03141813184896929,7.213842017644563E-4,0.010895523685258543,-0.030729951821378394,0.005340073107304076,0.030408752218888193,0.12397755150664931,0.004030305886686523,8.089473125717749E-4,0.005877124187957132,0.007852066815304723,0.08559697752402892,0.004158771239467045,3.043722337832681E-4,0.006554758727710346,0.008794227579139594
128.0,0.02752226531002725,-0.008172293026672392,0.044261887708851165,0.0062008006233055125,-0.0314158256809799,7.205975989741059E-4,0.010913215216318111,-0.030707397722816027,0.005315813594101096,0.03040546699894558,0.1239961982424801,0.004032155882153153,8.089138185374685E-4,0.005875048281706801,0.007850948069803586,0.08561567309864233,0.004160672244240693,3.045442024255517E-4,0.006552792907892266,0.008795449737078256
129.0,0.02753973583008756,-0.008172458408104424,0.044261051420812846,0.006199459381483005,-0.03141342460589162,7.198253659136705E-4,0.010929763895617083,-0.030679907391653584,0.005296482307840949,0.03039894386406963,0.12401062954916627,0.004033909201299888,8.088790278827936E-4,0.005872848610205635,0.007849798972870586,0.08563100208784355,0.0041623901080769885,3.047151093758519E-4,0.006550783166362869,0.008796303265248107
130.0,0.027562745022040914,-0.008172514902333613,0.04426028617596539,0.00619816932009905,-0.03141101652504619,7.190470011793909E-4,0.010946119268152794,-0.03065078536165986,0.005282563154401745,0.03039087689128221,0.1240209110319561,0.0040355677098538574,8.088434553828119E-4,0.005870533601579925,0.007848619377791861,0.08564301746865458,0.004163927423320847,3.0488408844327023E-4,0.00654871985822237,0.00879679804870657
131.0,0.027604264163251412,-0.008172808836877857,0.044259494209218174,0.00619681378890556,-0.031408970033375436,7.182720721894047E-4,0.010962016386963492,-0.030612712884831913,0.005282046980271942,0.030380112480788046,0.12402713933810193,0.0040371335945647525,8.088075941311635E-4,0.005868111711989881,0.007847409547926709,0.08565179332493435,0.0041652865696582475,3.050575196439283E-4,0.006546599083979556,0.008796940391273366
132.0,0.027645959928614586,-0.008173071490453057,0.044258690541441124,0.0061954013213908685,-0.03140688750734357,7.175024294490994E-4,0.010976483624098934,-0.030577756499835004,0.0052886595344498475,0.03036693797541634,0.12402940739630487,0.00403860903260501,8.087716280972037E-4,0.00586559034304775,0.007846169649504289,0.08565739296475267,0.004166471213478481,3.052398326102665E-4,0.006544423536156615,0.008796739196052583
133.0,0.027695797907339864,-0.008173179628650567,0.04425799337641101,0.006194032073351692,-0.031404730002125854,7.167319858541415E-4,0.010991165901955336,-0.030538000857383108,0.005299107672329932,0.030352677385597285,0.12402785120122475,0.004039996673253612,8.087353756930725E-4,0.005862979096332225,0.007844900884599453,0.08565992875385187,0.00416748558626693,3.054238930650174E-4,0.006542192022326004,0.008796208915836564
134.0,0.02774924520532982,-0.008173487156324925,0.04425717584193144,0.006192617065598182,-0.031402792211218444,7.159583366012425E-4,0.011005632358514915,-0.030492207590347712,0.005309410386645114,0.030336938173930007,0.1240226469519721,0.0040412994443377636,8.086985343784429E-4,0.005860289211852697,0.007843603141313542,0.08565955413604326,0.00416833290962282,3.0561379424317496E-4,0.006539898420281461,0.008795357359898956
135.0,0.02779423752553101,-0.008173647555259315,0.044256375478047276,0.006191230697967726,-0.031400719104107626,7.151895637184458E-4,0.01101695349002399,-0.03044485950898322,0.0053161998704419,0.030317514593681833,0.12401387250865319,0.0040425197893097994,8.086604779404601E-4,0.005857523940787067,0.007842276608599505,0.08565632483908436,0.00416901601505359,3.058241435532318E-4,0.0065375360477057795,0.008794190646619376
136.0,0.027837214892884283,-0.008173787533546828,0.04425564149417687,0.006189935315968535,-0.03139876438827689,7.144190803728414E-4,0.011028158758566652,-0.03039332126881024,0.00531846992275592,0.030296463511677422,0.12400169259346176,0.004043660748458652,8.086210417433653E-4,0.005854692814145511,0.007840922300622319,0.08565038931803344,0.00416953913867726,3.0605111832483376E-4,0.006535096387726037,0.00879271972573035
137.0,0.02787125059127961,-0.008173813315554501,0.044254842166192604,0.006188560834111685,-0.031396666212784106,7.136445363201563E-4,0.011039592020028282,-0.03034587129990679,0.005317604154880146,0.030273357707992127,0.12398616753518417,0.004044724991257718,8.085805410514957E-4,0.005851800761768561,0.007839539541637654,0.08564181429734423,0.004169903471154476,3.062964720039398E-4,0.006532564916198717,0.008790942542767388
138.0,0.027895185177858262,-0.008173559460439095,0.04425415060327653,0.006187190492142602,-0.0313943022779138,7.128773788275606E-4,0.011049910304296768,-0.030298981176346836,0.005309537236264078,0.03024836207775047,0.12396727943119146,0.004045714557767559,8.085391202796285E-4,0.005848848631246079,0.007838128184196116,0.08563058887494282,0.0041701103798362175,3.0655483090364093E-4,0.006529937018958303,0.008788857833061076
139.0,0.027906573674588177,-0.008173331999874472,0.044253566847383206,0.006186045515778276,-0.03139206116911202,7.121156278533669E-4,0.011058163858678938,-0.030256070236599184,0.005297624753662059,0.030220520476818002,0.12394512675224621,0.004046632273403938,8.084970531242078E-4,0.005845842016403481,0.007836688558049745,0.08561679445011429,0.004170162555381372,3.0682585851841477E-4,0.0065272153896055,0.008786468597645265
140.0,0.027917119113445514,-0.008172898633394972,0.044253019629528864,0.0061848844018417455,-0.03138962792184767,7.113477605991906E-4,0.01106540489393383,-0.03020980120581565,0.005283090159911165,0.030191700028689008,0.12391973898892004,0.004047480507476626,8.084539657392515E-4,0.005842784175384557,0.007835221822519417,0.08560044540763938,0.004170062414512324,3.0710624520676166E-4,0.006524405945650496,0.008783778504791223
141.0,0.02791246949951981,-0.008172318131720086,0.044252641410473546,0.006183904219711139,-0.03138703082936765,7.10591548615347E-4,0.011070185124451204,-0.03016622413316364,0.005261891588612441,0.030158828701907506,0.12389125441492278,0.004048262338920274,8.084101288231397E-4,0.0058396814701150495,0.007833728946204592,0.08558166251278185,0.004169813645026423,3.0739494688343446E-4,0.006521508522569385,0.008780791903598649
142.0,0.02789881283695503,-0.008171610484359855,0.04425222861526717,0.006182936417717936,-0.031384327525951536,7.098319600225406E-4,0.011074138599182902,-0.03012342708833745,0.0052349931425718175,0.030124049200841503,0.12385972095060284,0.004048980324802353,8.083655127712128E-4,0.005836538167017389,0.007832211573640549,0.08556047998623403,0.0041694199249395865,3.0769122608095817E-4,0.006518517374681674,0.008777516860435071
143.0,0.02786767555151568,-0.008170706540404887,0.044252091283852366,0.006182130134523317,-0.031381493269150657,7.090725634425608E-4,0.011075503217683644,-0.030082513614273804,0.005198041635714547,0.030085550140128595,0.12382530526891718,0.0040496376467080075,8.083204581568883E-4,0.0058333617345955,0.007830671438843067,0.08553704616697311,0.004168884770312319,3.0799680258591905E-4,0.006515427727533551,0.008773958523208818
144.0,0.027826127067655384,-0.008169778678062711,0.04425182483417857,0.00618120925524824,-0.0313786727731444,7.08324008284796E-4,0.011075475744651469,-0.030044653086835897,0.00515648962548006,0.030045908137855255,0.12378809112637723,0.004050236940880021,8.082747371397704E-4,0.005830156851450127,0.007829110679560203,0.08551141416240086,0.004168212728749162,3.083200920413603E-4,0.006512238208603527,0.008770126725552203
145.0,0.02777803679190073,-0.008168799596609112,0.04425165364837755,0.006180349557600969,-0.03137580776422532,7.075764123018923E-4,0.01107426588386081,-0.030007585768529577,0.005111653568243165,0.030004730850880356,0.12374823219609679,0.004050781247408855,8.082287472345863E-4,0.0058269318318865514,0.007827531302885053,0.08548372677615054,0.004167407622738393,3.0865275205618244E-4,0.00650894327976075,0.008766028635975876
146.0,0.027722319370499147,-0.008167705865540255,0.04425149859681361,0.006179516887923059,-0.03137291943617376,7.068278199719313E-4,0.0110718853699954,-0.02997211286696441,0.005062667278675563,0.02996266158579801,0.12370574047132185,0.0040512728497292035,8.081825400269006E-4,0.005823690042966902,0.007825933851641384,0.0854539972251878,0.004166470009117112,3.089956258593343E-4,0.006505534091566168,0.008761664235227049
147.0,0.027666746132508566,-0.008166511545848187,0.04425136471510254,0.006178732076751556,-0.03136988393361561,7.060809507000496E-4,0.011068127738683459,-0.029939543161235583,0.005018635605185041,0.029919743686785304,0.12366074774166433,0.004051714453444122,8.08136071308505E-4,0.005820436974279841,0.00782432097028722,0.08542232799649908,0.004165405201297416,3.093521963437252E-4,0.006502006769506751,0.008757047108697666
148.0,0.02760345440377998,-0.008165368395806763,0.04425122923160925,0.006177883026391415,-0.03136700118507843,7.053362218472051E-4,0.011062673280478934,-0.029912931192050733,0.004976498477267096,0.029875134939122007,0.12361345947566056,0.0040521091965046736,8.080896668062258E-4,0.005817180577673971,0.007822694380829354,0.08538890191455764,0.004164217807058734,3.097119948035192E-4,0.006498365565083355,0.008752188372343083
149.0,0.027527833519349548,-0.008164360963338023,0.04425109432376734,0.006177070245463195,-0.03136427026862807,7.045926124827045E-4,0.011055020504065495,-0.02989350828512443,0.00493342540372428,0.02982876994693706,0.12356388056057899,0.004052459229743941,8.080434514570118E-4,0.005813923687713486,0.00782105481709261,0.08535374039574656,0.004162908676178901,3.1006024261642925E-4,0.0064946003194176465,0.008747089740612408
150.0,0.027455064526320388,-0.008163339978809383,0.044250965806187995,0.0061762991891460076,-0.03136152139018123,7.038483790220091E-4,0.011047116797619591,-0.0298752108283526,0.004894485478455588,0.029782421073232413,0.12351208310491,0.004052766681354285,8.079974481116749E-4,0.0058106702379969516,0.007819403334799415,0.08531690522376946,0.004161479740413196,3.103996737238646E-4,0.0064907029099418555,0.00874175785479932
151.0,0.027395341654452014,-0.00816257732646945,0.04425094738412651,0.0061756858008374,-0.031359521266502544,7.030828099312218E-4,0.011039689174327594,-0.029862748314387073,0.004865376277106784,0.029745407115481577,0.12345817585971314,0.0040530339937430646,8.079515841813057E-4,0.00580742380217938,0.007817741676987972,0.08527849203454273,0.004159933679691748,3.1073072065096436E-4,0.006486668256928906,0.008736200110807064
152.0,0.02732442952340992,-0.008161806840160138,0.04425075846487003,0.006174722640167591,-0.031357285720829464,7.023270352893101E-4,0.011031638343821794,-0.029849658966079596,0.004832843074194654,0.02970089149213574,0.12340234962371655,0.004053263699248976,8.079059893939058E-4,0.005804188387006879,0.007816072464491475,0.08523865827874144,0.004158276309391106,3.1104283323344994E-4,0.006482505589321608,0.008730436072887704
153.0,0.02724587633370264,-0.008160879080535142,0.04425056453873415,0.006173801441373151,-0.0313547407008259,7.015768715511898E-4,0.011022119116312895,-0.029838486032795795,0.0048019610962144466,0.029649959083673644,0.12334485003110303,0.004053459055801915,8.078608146286666E-4,0.005800968297142607,0.0078143994421745,0.08519760279147912,0.0041565153524615395,3.113491841075912E-4,0.006478215503940098,0.008724479589367009
154.0,0.027179839248812673,-0.008159808093463502,0.044250380671015686,0.006172938758263001,-0.03135195079370815,7.0082791780324E-4,0.011010859170581581,-0.02982732657800102,0.004788839639351451,0.02959507855697039,0.1232857174851149,0.004053621442292616,8.078162924108898E-4,0.005797766329208418,0.007812720435002116,0.0851553510233977,0.004154651569946704,3.1165068292661447E-4,0.006473794956243118,0.008718344753686717
155.0,0.027112850518477435,-0.00815873037601481,0.0442502223665308,0.006172192368767293,-0.031349183589297495,7.000821718172964E-4,0.010995327483076498,-0.02981692175196346,0.004783416145565819,0.029536445699995497,0.12322501299033968,0.004053752737285941,8.077722520692325E-4,0.005794585806478373,0.00781103693738943,0.08511195912340537,0.004152683337708641,3.1193901204099896E-4,0.006469251659627856,0.00871203212433382
156.0,0.027042019860945198,-0.008157493008330189,0.04425014093918628,0.006171458216332818,-0.03134626529528581,6.993420688882865E-4,0.010976757076279988,-0.029807487266879755,0.004779887009372627,0.029475680121380955,0.12316281938551253,0.004053854687038094,8.077287517821726E-4,0.005791429279684676,0.007809349634744892,0.08506749718632653,0.004150611820173267,3.1221525989613203E-4,0.006464586287969129,0.008705546477897652
157.0,0.02697185631176914,-0.00815589576036668,0.044250193614317423,0.006170780302516668,-0.031343074116001006,6.985996436965747E-4,0.010957248929984946,-0.029797703020403663,0.004775953213312566,0.029415753504712306,0.12309922452368738,0.004053929077346325,8.076857745725683E-4,0.005788299678174159,0.0078076600308224445,0.08502204137274866,0.0041484384425552,3.1247728904636846E-4,0.006459797903834014,0.008698894954587644
158.0,0.026893617729239663,-0.008154245869012484,0.04425033604970672,0.006170204008411489,-0.0313399025242941,6.978627587695393E-4,0.010935824985163607,-0.029791713186396312,0.004769246587476424,0.029356004919414785,0.12303434594530185,0.004053977640770551,8.076434649054066E-4,0.005785199170520955,0.007805968800202228,0.0849756835500423,0.004146165446635301,3.1273004643480234E-4,0.006454893946229748,0.008692083879560554
159.0,0.026814555631737565,-0.008152486976114967,0.044250474400454036,0.006169583542281464,-0.03133673915982627,6.971301691883025E-4,0.010913364820284651,-0.02978535329244219,0.004761642860513185,0.029296939267399354,0.12296828754935853,0.0040540019308215455,8.076016183236503E-4,0.005782129778720382,0.00780427746652697,0.08492851454338067,0.004143795753928436,3.1296852932649074E-4,0.006449875749141446,0.008685122179188943
160.0,0.026731940941000693,-0.008150922652060822,0.044250557527358396,0.00616902934811533,-0.031333830655803106,6.963981792718805E-4,0.010891595693366611,-0.02977999975851449,0.004748577920095388,0.029240535339171505,0.12290116733938963,0.0040540035385829305,8.075605123111094E-4,0.005779093343124067,0.007802586532833362,0.08488062902547362,0.004141332027386413,3.1319121059491004E-4,0.0064447539328109605,0.008678017216272258
161.0,0.026647611619602586,-0.008149458350383167,0.04425067243549494,0.006168476439673797,-0.03133107066189115,6.956723086641373E-4,0.010871186038539508,-0.029776657329105626,0.004731627153625,0.029187163584985142,0.12283309889147447,0.00405398395443194,8.075198620319976E-4,0.005776091913565942,0.0078008972361915336,0.08483212363302771,0.004138776731824603,3.133971546384864E-4,0.006439531960656662,0.00867077644510558
162.0,0.026571472256974465,-0.008148058599558305,0.04425078237823255,0.006167930550457284,-0.03132831096706457,6.949472961983555E-4,0.010850945860598128,-0.029768890880935303,0.0047162878672938335,0.02913583875175249,0.12276418849111302,0.00405394445742987,8.074798927444449E-4,0.005773126840449594,0.007799209932731559,0.08478308472552806,0.0041361320119837775,3.1358530761311723E-4,0.0064342190741116115,0.008663406248520985
163.0,0.026489842267366105,-0.00814699331533334,0.0442509236747354,0.0061674160075261015,-0.03132591263921455,6.94231489586355E-4,0.010832167504888473,-0.029766007166910906,0.004697449889610606,0.029086566822477965,0.12269454253711923,0.004053886414736841,8.074404862776267E-4,0.005770198924288516,0.007797525767641778,0.08473359602683023,0.0041334003177566974,3.1375833115752824E-4,0.006428823658621703,0.008655912609808315
164.0,0.026409181575518383,-0.008146030346634128,0.0442509704537785,0.006166810219589467,-0.03132363389545436,6.935176835928632E-4,0.010813867199042248,-0.02976324823536574,0.0046768366267436615,0.029040091870225878,0.12262425074380648,0.0040538110450154255,8.074017503995955E-4,0.005767309211338442,0.007795844925086513,0.08468373229887213,0.004130583691326215,3.139177132280793E-4,0.006423347415859984,0.008648302692680087
165.0,0.026328178082900177,-0.008144937518951281,0.04425106412185339,0.006166239131354863,-0.03132120792879044,6.928039085639646E-4,0.010797162891675254,-0.0297630150049427,0.004653553542542511,0.02899651493959462,0.12255340809946237,0.004053719528755509,8.073635295778095E-4,0.005764458616368169,0.00779416791727453,0.08463356676825577,0.004127683773216375,3.140647445094956E-4,0.006417801126135065,0.008640582095369647
166.0,0.02624087916369056,-0.00814392063591025,0.044251109744749606,0.0061656744601637815,-0.03131886808775231,6.920949755577756E-4,0.010780293228764313,-0.029767499553463812,0.00462788997365558,0.028954105057925866,0.12248209225929145,0.004053612888883249,8.073259024918638E-4,0.005761647814062396,0.00779249508535559,0.08458316541358078,0.004124702582098705,3.142017170809862E-4,0.00641218534764315,0.00863275550809475
167.0,0.026143008493045863,-0.008143105213770185,0.04425105372005304,0.006165074088070009,-0.03131677545186068,6.913930772916064E-4,0.010765043652842254,-0.029775909347118146,0.004591399622593612,0.028914834344944358,0.12241037500730093,0.0040534923664736705,8.072888187823957E-4,0.005758877524131057,0.007790827130041839,0.08453258613743796,0.004121641302884582,3.1432971390483994E-4,0.006406503375769903,0.00862482863787466
168.0,0.026007161582773552,-0.008141506623454085,0.0442512099700573,0.006164455655833507,-0.03131347021331312,6.90672268577844E-4,0.010743250252540025,-0.02979602739699095,0.004545536451526342,0.028863041217996693,0.12233832060354147,0.004053358860514859,8.072523028649977E-4,0.005756148425668625,0.007789164422740418,0.0844818830921695,0.004118502112550506,3.1444670906528383E-4,0.006400758578465472,0.00861680609950182
169.0,0.0258879243489541,-0.008140243836487655,0.044251311582853295,0.006164045046662191,-0.03131093575812296,6.899709571495802E-4,0.010725993955561362,-0.02981560490258618,0.004500595555385023,0.02882279174853945,0.12226597723964286,0.004053213434720005,8.072163016022138E-4,0.005753461602002441,0.007787507866015029,0.08443112709455008,0.0041152845639095634,3.145473632820174E-4,0.006394935030946006,0.008608683982615491
170.0,0.025769644834727802,-0.008138891816910063,0.04425145837014063,0.006163619313255643,-0.031308613778958494,6.892848465562472E-4,0.010709924568059978,-0.029837999005645495,0.004454603371258534,0.02878625896697082,0.12219339926218294,0.004053056943689812,8.071807076216732E-4,0.005750817653812451,0.007785856432483781,0.0843803502701968,0.00411198946169466,3.146308769287674E-4,0.006389043391650184,0.008600473524104797
171.0,0.02566254306957323,-0.008137859491201667,0.04425147829506128,0.006163089265926097,-0.03130672675224199,6.886114330499051E-4,0.010696447119179636,-0.02985824998249516,0.0044118682473188635,0.028753884934976263,0.1221206543543677,0.004052890327893089,8.071455315958617E-4,0.0057482163428765375,0.007784211546157163,0.0843296040046397,0.004108619557814348,3.1470479228579243E-4,0.006383085807978266,0.008592176443126947
172.0,0.02557207734147747,-0.008136773633264241,0.044251551217713285,0.006162535459635332,-0.03130476754144072,6.87942553358707E-4,0.010685900876432926,-0.029870637388514767,0.004372319280535733,0.02872400651702122,0.12204781106810032,0.004052714398597645,8.071108473676549E-4,0.005745657689361203,0.007782573697813055,0.08427893509955475,0.0041051786135693795,3.1476792176777455E-4,0.006377071699527036,0.008583801100541815
173.0,0.025492733597492993,-0.00813601499673974,0.044251524172569154,0.006161946231846474,-0.03130306427697195,6.872778479683028E-4,0.01067655334015713,-0.029877827571450664,0.004338010630474542,0.028694328219639745,0.12197492587543467,0.004052529967132797,8.070766335737083E-4,0.0057431423431859325,0.007780943865959166,0.08422839327201963,0.004101669691358677,3.148167789023372E-4,0.006371001235995287,0.008575352087307128
174.0,0.025420896354492795,-0.008135550727065488,0.04425136709787853,0.006161325134896243,-0.031301619032429784,6.866231092257193E-4,0.010667674727030722,-0.029882367671562972,0.004308642891859834,0.028664800824659976,0.12190205391597211,0.004052337820021729,8.070429819555895E-4,0.005740670887217882,0.007779322300177339,0.08417802482383392,0.004098095387433771,3.1484857580991944E-4,0.00636487857014419,0.008566832569377783
175.0,0.025363105151433044,-0.00813498989163436,0.04425116722630046,0.0061606921309757335,-0.031300045042872135,6.859717504282729E-4,0.01065983188686508,-0.029881572336533553,0.00428668206524033,0.02863536736266322,0.1218292386766108,0.004052138670810518,8.070098430840877E-4,0.00573824372477224,0.0077777097423205755,0.08412786768896618,0.004094459023093973,3.148562781695637E-4,0.0063587057514722664,0.008558247953921393
176.0,0.025321735256989004,-0.008134615461105214,0.04425094875007583,0.006160088881382253,-0.03129864828862111,6.853410083815683E-4,0.010650977920244081,-0.02987691248856879,0.004280129632630673,0.02860442530256972,0.12175652689329221,0.0040519331932879635,8.069772625330421E-4,0.005735861382432511,0.0077761063308323325,0.08407796362410219,0.0040907628281029226,3.1484189724452895E-4,0.006352479756013493,0.008549600618743231
177.0,0.02528245236759255,-0.008133930101382943,0.04425080744915206,0.006159490952990152,-0.03129698851996433,6.847125464405315E-4,0.010642960312854721,-0.029874094889914778,0.004276513534221095,0.028572981083196045,0.12168397203559982,0.004051722036396155,8.069451163238106E-4,0.005733523801363396,0.007774512816972931,0.08402834175943429,0.004087009998356483,3.1480566381233564E-4,0.006346213729362475,0.008540897113577934
178.0,0.025256299042757627,-0.008133188000280235,0.04425068446647926,0.006158901886313047,-0.03129532586426011,6.840916947800476E-4,0.01063587325330621,-0.029868100339029018,0.00428082072024442,0.028542541225203992,0.12161163151924743,0.004051505961287174,8.06913470928496E-4,0.005731231441309911,0.0077729293560443065,0.08397904295687873,0.004083202718781346,3.1475919238275476E-4,0.006339907971284489,0.008532138450350248
179.0,0.025231442141094847,-0.008132195493315378,0.04425064104207135,0.0061583714278995215,-0.03129339481995665,6.834855835930946E-4,0.010629999630582329,-0.029862904354946814,0.004283088089039861,0.028514351036127542,0.12153956550349429,0.004051285503865633,8.068822513908488E-4,0.0057289841130589705,0.0077713566627218445,0.08393009641553288,0.004079343798683014,3.1470808468438084E-4,0.006333578744246213,0.008523329929310517
180.0,0.02520680823649993,-0.008131293394285442,0.04425060374442686,0.006157846745762676,-0.03129161183498593,6.82885249405262E-4,0.010625302130621277,-0.0298558371487712,0.004282237607786709,0.028486675136539727,0.12146780627661813,0.004051061206188688,8.068514466798585E-4,0.005726781785270097,0.007769794774546685,0.08388152844747802,0.004075435847905944,3.1464994151576776E-4,0.006327229327495152,0.008514473499537918
181.0,0.02518417736337837,-0.008130100836795825,0.04425074946138482,0.006157370199046644,-0.03128959006281374,6.822955781320882E-4,0.010621999558717708,-0.029846795738481993,0.004276941525047096,0.02846130767914158,0.12139639293772211,0.004050833624990718,8.068210325990197E-4,0.005724624222020438,0.007768244250062257,0.08383336956342369,0.004071481282880208,3.145810124355522E-4,0.0063208652853035735,0.008505572664006662
182.0,0.025164973711526418,-0.008129262852400175,0.04425073701693796,0.006156844884703651,-0.03128799294521537,6.817204170944335E-4,0.010621475846294963,-0.029834690587398127,0.004266971917244528,0.028439170014264555,0.12132536012737793,0.004050603335488478,8.067910101463259E-4,0.005722511150643053,0.007766705299608641,0.08378564403489093,0.004067482851281191,3.144966606194095E-4,0.0063144966665237,0.008496629118176212
183.0,0.025149324724401862,-0.008127569162719183,0.04425099188342395,0.006156372933048005,-0.03128527044613755,6.811403526764189E-4,0.010622868808623674,-0.029816555241990783,0.004253241198741709,0.02841410439873561,0.12125472863640559,0.0040503707039371475,8.067613065196E-4,0.005720442421109394,0.007765178345912201,0.08373837087400154,0.004063443436917756,3.143872239170364E-4,0.006308126251827398,0.008487648072263492
184.0,0.025135658660409618,-0.008126675903146165,0.0442511066784343,0.006156043375087939,-0.03128377155853562,6.805893965685257E-4,0.01062388131429687,-0.02980825200766978,0.004242962798663149,0.028399774566710397,0.1211845293918598,0.00405013620300571,8.067320253308997E-4,0.005718417938981756,0.00776366346351434,0.0836915818409684,0.004059364359787241,3.1425482491119575E-4,0.006301751458638292,0.008478627276721972
185.0,0.02511484811334268,-0.008125864524239836,0.04425116895412906,0.006155538223688428,-0.03128229698036185,6.800607759918334E-4,0.010626691721891315,-0.029801461353885974,0.004227800085214256,0.028383211210915443,0.12111477757319389,0.004049900353570903,8.067029052853693E-4,0.005716435593136164,0.007762160329125002,0.08364526825282789,0.004055250815589136,3.140868356220141E-4,0.006295384929785181,0.008469587558252235
186.0,0.02509671669454511,-0.008125259600123065,0.04425117074572852,0.006155041645630995,-0.0312809634904493,6.795405310820215E-4,0.010632374941199469,-0.02979375022586084,0.004210416590849539,0.028368145556487773,0.12104551363416147,0.004049663048525234,8.066741298858427E-4,0.005714497205008251,0.007760670602203345,0.0835994562538552,0.004051103562878304,3.13900553175447E-4,0.006289034644048596,0.008460513634581245
187.0,0.02507440279625066,-0.008124801189303029,0.04425108433908174,0.006154480178456649,-0.031279771891359734,6.790332977993322E-4,0.010640005060783152,-0.029787896530595357,0.004187801675585728,0.02835446785580218,0.12097677291859767,0.004049424705484955,8.066456098761068E-4,0.005712601570357706,0.007759194146534094,0.08355415889878602,0.004046926881212188,3.1369911245374317E-4,0.006282703980713405,0.008451418013179446
