17,-0.160933377,-0.645295417,-0.018954932,-0.237803388,-0.651312824,0.414253683,-0.814243871,-0.680565783,-0.940437056,-0.077047941,0.384835867,0.777148096,-0.092418929,0.13337987234868426,-0.0018923365016292471
18,0.988977316,-0.010592139,-0.769898168,0.578097674,-0.787024735,-0.834574364,0.443530831,-0.347093024,-0.041831506,-0.327783327,-0.424694277,0.968206663,0.566154758,0.1342511071992417,-0.000985338208373638
19,0.353501831,-0.163714021,-0.759238832,-0.955608742,0.493127549,0.000626507,-0.341317804,-0.256871229,-0.165197083,0.741426074,-0.659251674,-0.598376453,-0.635959591,0.13385490598034194,0.0010191087761713582
20,-0.39669064,-0.360666743,0.489216887,-0.484655602,-0.564272585,-0.681833594,0.9047423,0.134360769,-0.35191217,0.555765891,0.669375879,-0.171866824,-0.328815384,0.13342472170958924,-0.0036513231080717375
21,0.841856672,-0.574752254,-0.984307317,0.04423648,0.360944154,0.308512197,-0.185493902,0.498907535,0.652372133,-0.285479233,0.605221261,0.448869786,0.292801964,0.13431352567550395,0.00014297466180673374
22,0.51914194,0.076259207,-0.687212518,-0.603033234,0.971766837,0.920536168,0.363449628,-0.132855909,-0.460601084,0.783436022,0.274153514,-0.642128939,-0.05573338,0.13394262461389284,-0.00042555283779982457
23,-0.98555458,0.52149346,-0.428863769,0.837580987,0.294554036,0.550744304,0.720707393,0.579308338,0.426156573,0.387857239,-0.795042326,0.512457203,0.87212598,0.1351106363498931,-0.0005581247353720575
24,-0.539315816,0.913991694,0.45594245,0.891566047,0.91426185,0.273648007,0.654802641,-0.9513771,-0.638004306,0.488218772,0.485580088,-0.457303905,0.422822743,0.13407648252691085,-0.0034318078209566007
25,-0.872428978,-0.785548669,0.928502095,-0.009861967,-0.514294297,-0.441106567,-0.518259024,0.436182382,0.262889684,-0.229338801,0.122780982,-0.894633914,-0.917502139,0.13350368142108784,-0.0024419077690631084
26,-0.750298395,0.102082066,0.087670555,0.217842105,0.208810431,0.99872222,0.512977819,0.721893223,-0.774460027,0.056724491,0.023053686,0.062007162,-0.465942146,0.1341104062333285,-0.002085577360228258
26,-0.6363854806922434,-1.0,-0.27464554913556505,-0.031809181185825416,1.0,-1.0,0.7038285559091446,-1.0,-1.0,-1.0,1.0,-0.430288660446893,-1.0,0.13314187155186857,-0.0010292420768260922
26,-0.6358385699113626,-0.9999999999999835,-0.269594124179427,-0.046788959817939214,0.9999999999718531,-0.9999999999999936,0.7254037166082916,-0.9999999999999792,-0.999999999999996,-0.9999999999938297,0.9999999999960736,-0.4107370240535619,-0.9999999999999949,0.13301518841902313,-0.0011009465872551694
28,-0.706837208596362,-0.8882570579700715,-0.2129649393064926,0.1622662045152459,0.08808288679081484,-0.49710335901228137,0.8533631761519683,-0.1782980714358026,-0.6298504539680977,-0.738865676389922,0.49291447237408015,0.34117506249549856,-0.9654553475953904,0.13292868807248737,-0.0018137572389314814
27,-0.7067640553735101,-0.8884046513017552,-0.21306301403585012,0.16197293905625532,0.0893735190220239,-0.49770816968907067,0.8532444345620038,-0.17939629766011375,-0.6303804776438888,-0.7392816690139941,0.4935697977201725,0.3402442777082307,-0.9655278036769422,0.1329898078279363,-0.0018454275505395388
30,-0.7100015479437788,-0.88187271501849,-0.2087225902492944,0.17495180095593227,0.03225416583594215,-0.4709414069940807,0.8584860971273667,-0.1307923924722215,-0.6069824227522356,-0.720871345250987,0.46456750963269283,0.38143738689736145,-0.9623211640504243,0.13337380968933849,-0.0019270922910061784
28,-0.7100015472673823,-0.8694103655806884,-0.2064484703155845,0.17495179823635162,0.03225417800496702,-0.47094141260311934,-0.32392953693996007,-0.13079240277494505,-0.7856179433235765,-0.7208713491019634,0.464567515617722,0.3843583484799722,-0.9623211647184434,0.13308896108811577,-0.001319509406644434
32,-0.7082980504319275,-0.865304100733565,-0.20735581409278403,0.16812106095427254,0.06231237261490213,-0.48502730156447527,-1.0,-0.15636973351602995,-0.9057853237244923,-0.7305600479124942,0.47982768295781,0.3644517068483516,-0.964008408154296,0.1331438642167702,-0.0006533357283966155
29,-0.6485897673615582,-0.8653120809127529,-0.20735716838847965,0.16812297075009588,0.0623098679504899,-0.4850248988140061,0.11102787434513993,-0.15636678535241083,-0.9056661601474993,-0.7305579569489262,0.48222963682138387,0.3361205247399854,-0.9363976486585796,0.1328443048102029,-0.0015922518008755285
34,-0.7080864759635423,-0.8855823644277717,-0.21121896780488408,0.1675065353514175,0.06502422949203492,-0.486296242257187,0.8548353196383544,-0.1586761105402867,-0.6203376383088204,-0.7314323289911957,0.4812092332058146,0.3577847250107349,-0.9641337851525698,0.13357292971698578,-0.0019421191150280188
30,-0.7080864746129105,-0.8855982626481758,-0.21121715919815282,0.16750675797799763,0.06502422730950552,-0.4862962416871012,0.8548353316209364,-0.15867611069221915,-0.620335548360719,-0.731432335932656,0.48120768629666616,0.3577875896032419,-0.9641338328052358,0.1329594105672997,-0.001942920058225144
36,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-0.9999286645424824,1.0,-0.9993746390838841,-1.0,-1.0,-0.9998011676958845,-1.0,0.1329834843150791,-0.0005005376011449615
31,-0.9999115077641882,-0.9999844836391788,-0.9999905004674312,0.9999876503535648,-0.999994499808383,0.9999887726006378,-0.9999843184639172,0.9999827920113571,-0.999984592941858,-0.9999385518156746,-0.9999646482199749,-0.9999906653898063,-0.9999898138678401,0.1336930588847776,-0.0007829019466584585
38,-0.9999622589371253,0.9999726251803973,-0.9999614507734138,0.9999926820285203,-0.9999960656460436,0.9999757877610624,0.9999807451721967,0.9999789496400006,0.9999977613420598,-0.9999559059624766,0.99998359569723,-0.9999844116537029,-0.9999767927474839,0.1350226954768693,-0.003898007989365368
32,-0.9997803490889228,0.775484898430697,-0.9999544770414959,0.9999953010963731,-0.9999756423606929,0.9998760407109203,-0.9998270727427899,0.999841817560085,0.9994431241312808,-0.9999535269508667,0.9997237392921156,0.2743325265150534,-0.9998433726225391,0.13420254230779297,-0.0016807539768733857
40,-0.9999857698814998,0.9999849833195796,0.999979183984757,-0.9999940276357695,-0.9999814483939353,-0.9999707850111447,-0.9999373581596271,-0.9999726897544858,-0.9999932131519749,0.9999898122356856,0.9999810611437899,-0.9999914843540181,0.9999850440150662,0.13458542872697773,-0.003513294878852129
33,-0.9516352418951428,-0.9999767426243024,-0.9999189320137165,0.9999896530795561,0.9996926762525843,0.9999202920004662,-0.9997452264151458,0.20445976282312125,-0.45600516245728595,-0.999937548624739,-0.9999070137517186,0.9999508481954699,-0.999971201553261,0.13402324134545784,0.0020535663546244905
42,0.9999971946103935,0.999974409586044,-0.9999762664579684,0.9999732782701707,-0.9999972561317203,0.9999411410045425,-0.9999265104190687,-0.9999331973054942,-0.999911793438631,-0.999977046843675,-0.999991090523755,0.9999291353304502,-0.9999785201377582,0.13370783592550098,-0.0008737026294870296
34,0.6643733002603464,0.23291619168584926,-0.9999328822310616,0.9999854221703218,-0.9999345512901953,0.7050685153078285,-0.9998187524014367,-0.4050640399230032,-0.30703782366116766,-0.9998906235154428,-0.8560569832422406,0.794652180771628,0.1531032847328296,0.1334395082471898,-0.00011831788540014861
44,-0.9999519479359793,-0.9999774459666778,-0.9999842464501641,0.9999741128190651,-0.9998579731929833,-0.9996408809720791,0.9999922404838044,0.9998920057007376,0.9999869661750307,0.9999855735064118,0.9998659508390098,-0.9999832130643251,0.9999461264441171,0.13561609306242614,-0.003644751975459259
35,-0.9991751304147406,-0.9999543879383282,-0.9966185935150874,0.9999239382060526,-0.999902280911031,-0.9985703615574059,0.9999119540398851,0.9998239403013737,0.9999858749842668,0.9998392316345467,-0.005362797666783187,-0.9997994186497932,0.508766938297249,0.13474707828685867,-0.0026180065194543528
46,0.9999636820886516,0.9999222532226024,-0.999980961851894,-0.9999961668575629,-0.9995808773346776,-0.9999446109675917,0.9999779890100438,-0.9999427710173435,-0.9999255210440197,0.9998907735900059,0.9999478985238301,-0.9999275223530262,0.9999296445031933,0.13500667961094387,-0.0031310668375442445
36,0.9998972614348475,0.999971897272197,-0.9998445721851469,-0.9997987347690627,0.9999087892096873,-0.9991764150362065,0.9998915938350443,-0.9999258297825288,-0.9999240429466646,0.44865750579549013,0.99988767320825,-0.1098707988206483,0.852210927307498,0.13466656949079706,-0.0008860583968186281
48,0.9999323712316787,-0.9998024766702004,0.9999693565126675,0.9999572794266416,-0.9999030182789483,0.9998585337796729,0.999967776290089,-0.9999838832387821,0.9998960264004919,0.9999733289161572,0.9999268703755673,-0.999720761020342,-0.9999562985953874,0.1362637067852705,-0.007132309736231521
37,0.27959669436619256,0.12445571514969439,0.9997539312668489,0.9999223726716673,-0.9994540525456299,-0.31565093188935517,0.9999303471055501,-0.9996177670852409,-0.12266433308091423,0.9992170124408807,0.9998713981129406,-0.4274692358857696,-0.9962800276862683,0.1343731296734173,-0.006502634223066241
